rule_id	paper_id	paper_title	file_path	line_number	matched_text
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/ay/c.java	49	X509TrustManager x509TrustManager = (X509TrustManager) objArr[3];
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/ay/c.java	68	httpRequest.setSslTrustManager(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/bf/b.java	15	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/bf/b.java	123	X509TrustManager x509TrustManager = a;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/bf/b.java	124	if (x509TrustManager != null) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/bf/b.java	125	httpRequest.setSslTrustManager(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/HttpRequest.java	7	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/HttpRequest.java	17	private X509TrustManager m;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/HttpRequest.java	82	public X509TrustManager getSslTrustManager() {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/HttpRequest.java	176	public void setSslTrustManager(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/HttpRequest.java	177	this.m = x509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	13	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	16	public class SSLTrustManager implements X509TrustManager {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	17	private X509TrustManager a;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	32	if (trustManager instanceof X509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	33	this.a = (X509TrustManager) trustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	43	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	44	public void checkClientTrusted(X509Certificate[] x509CertificateArr, String str) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	45	"d.c(""SSLTrustManager"", ""checkClientTrusted"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	48	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	49	public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	50	"d.c(""SSLTrustManager"", ""checkServerTrusted"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	57	"d.i(""SSLTrustManager"", ""checkServerTrusted: CertificateExpiredException:"" + e.getLocalizedMessage());"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	60	"d.i(""SSLTrustManager"", ""checkServerTrusted: CertificateNotYetValidException:"" + e2.getLocalizedMessage());"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	63	"d.i(""SSLTrustManager"", ""checkServerTrusted failed, error"" + th.getLocalizedMessage());"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/jiguang/net/SSLTrustManager.java	68	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	20	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	45	static class b implements X509TrustManager {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	49	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	50	"@SuppressLint({""TrustAllX509TrustManager""})"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	51	public void checkClientTrusted(X509Certificate[] x509CertificateArr, String str) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	54	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	55	"@SuppressLint({""TrustAllX509TrustManager""})"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	56	public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	59	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/lidroid/xutils/util/OtherUtils.java	18	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/lidroid/xutils/util/OtherUtils.java	29	class a implements X509TrustManager {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/lidroid/xutils/util/OtherUtils.java	33	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/lidroid/xutils/util/OtherUtils.java	34	public void checkClientTrusted(X509Certificate[] x509CertificateArr, String str) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/lidroid/xutils/util/OtherUtils.java	37	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/lidroid/xutils/util/OtherUtils.java	38	public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/lidroid/xutils/util/OtherUtils.java	41	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	22	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	368	public Builder sslSocketFactory(SSLSocketFactory sSLSocketFactory, X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	370	"Objects.requireNonNull(x509TrustManager, ""trustManager == null"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	372	this.n = CertificateChainCleaner.get(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	471	private static SSLSocketFactory b(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	474	sSLContext.init(null, new TrustManager[]{x509TrustManager}, null);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	632	X509TrustManager x509TrustManagerPlatformTrustManager = Util.platformTrustManager();
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	633	this.m = b(x509TrustManagerPlatformTrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	634	this.n = CertificateChainCleaner.get(x509TrustManagerPlatformTrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/Util.java	34	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/Util.java	538	public static X509TrustManager platformTrustManager() {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/Util.java	543	if (trustManagers.length == 1 && (trustManagers[0] instanceof X509TrustManager)) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/Util.java	544	return (X509TrustManager) trustManagers[0];
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	22	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	125	private final X509TrustManager a;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	128	c(X509TrustManager x509TrustManager, Method method) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	130	this.a = x509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	218	public CertificateChainCleaner buildCertificateChainCleaner(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	220	"Class<?> cls = Class.forName(""android.net.http.X509TrustManagerExtensions"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	221	"return new a(cls.getConstructor(X509TrustManager.class).newInstance(x509TrustManager), cls.getMethod(""checkServerTrusted"", X509Certificate[].class, String.class, String.class));"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	223	return super.buildCertificateChainCleaner(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	228	public TrustRootIndex buildTrustRootIndex(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	230	"Method declaredMethod = x509TrustManager.getClass().getDeclaredMethod(""findTrustAnchorByIssuerAndSignature"", X509Certificate.class);"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	232	return new c(x509TrustManager, declaredMethod);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	234	return super.buildTrustRootIndex(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	372	protected X509TrustManager trustManager(SSLSocketFactory sSLSocketFactory) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	381	"X509TrustManager x509TrustManager = (X509TrustManager) Platform.e(objE, X509TrustManager.class, ""x509TrustManager"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/b.java	382	"return x509TrustManager != null ? x509TrustManager : (X509TrustManager) Platform.e(objE, X509TrustManager.class, ""trustManager"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/ConscryptPlatform.java	11	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/ConscryptPlatform.java	77	public X509TrustManager trustManager(SSLSocketFactory sSLSocketFactory) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/ConscryptPlatform.java	84	"return (X509TrustManager) Platform.e(objE, X509TrustManager.class, ""x509TrustManager"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/d.java	10	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/d.java	65	public X509TrustManager trustManager(SSLSocketFactory sSLSocketFactory) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/Platform.java	18	import javax.net.ssl.X509TrustManager;
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	38	@Override // javax.net.ssl.HostnameVerifier
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	39	"@SuppressLint({""BadHostnameVerifier""})"
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/cn/udesk/rich/BaseImageLoader.java	40	public boolean verify(String str, SSLSession sSLSession) {
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/lidroid/xutils/util/OtherUtils.java	219	HttpsURLConnection.setDefaultHostnameVerifier(org.apache.http.conn.ssl.SSLSocketFactory.ALLOW_ALL_HOSTNAME_VERIFIER);
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/connection/RealConnection.java	297	if (this.f == null || list == null || !j(list) || address.hostnameVerifier() != OkHostnameVerifier.INSTANCE || !supportsUrl(address.url())) {
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/connection/RealConnection.java	428	return this.d != null && OkHostnameVerifier.INSTANCE.verify(httpUrl.host(), (X509Certificate) this.d.peerCertificates().get(0));
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/tls/BasicCertificateChainCleaner.java	25	x509Certificate.verify(x509Certificate2.getPublicKey());
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/tls/OkHostnameVerifier.java	74	@Override // javax.net.ssl.HostnameVerifier
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/alipay/android/phone/mrpc/core/ad.java	5	import javax.net.ssl.SSLException;
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/alipay/android/phone/mrpc/core/ad.java	22	"return ((iOException instanceof SocketException) || (iOException instanceof SSLException)) && iOException.getMessage() != null && iOException.getMessage().contains(""Broken pipe"");"
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/connection/b.java	66	if (((iOException instanceof SSLHandshakeException) && (iOException.getCause() instanceof CertificateException)) || (iOException instanceof SSLPeerUnverifiedException)) {
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/http/RetryAndFollowUpInterceptor.java	117	return iOException instanceof InterruptedIOException ? (iOException instanceof SocketTimeoutException) && !z : (((iOException instanceof SSLHandshakeException) && (iOException.getCause() instanceof CertificateException)) || (iOException instanceof SSLPeerUnverifiedException)) ? false : true;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/Address.java	35	final CertificatePinner k;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/Address.java	37	public Address(String str, int i, Dns dns, SocketFactory socketFactory, @Nullable SSLSocketFactory sSLSocketFactory, @Nullable HostnameVerifier hostnameVerifier, @Nullable CertificatePinner certificatePinner, Authenticator authenticator, @Nullable Proxy proxy, List<Protocol> list, List<ConnectionSpe...
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/Address.java	54	this.k = certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/Address.java	62	public CertificatePinner certificatePinner() {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	20	public final class CertificatePinner {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	21	public static final CertificatePinner DEFAULT = new Builder().build();
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	38	public CertificatePinner build() {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	39	return new CertificatePinner(new LinkedHashSet(this.a), null);
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	62	"if (!str2.startsWith(""sha256/"")) {"
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	63	"throw new IllegalArgumentException(""pins must start with 'sha256/' or 'sha1/': "" + str2);"
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	65	"this.c = ""sha256/"";"
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	107	CertificatePinner(Set<a> set, @Nullable CertificateChainCleaner certificateChainCleaner) {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	124	"return ""sha256/"" + c((X509Certificate) certificate).base64();"
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	157	"if (aVar.c.equals(""sha256/"")) {"
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	200	CertificatePinner d(@Nullable CertificateChainCleaner certificateChainCleaner) {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	201	return Objects.equals(this.b, certificateChainCleaner) ? this : new CertificatePinner(this.a, certificateChainCleaner);
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	208	if (obj instanceof CertificatePinner) {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	209	CertificatePinner certificatePinner = (CertificatePinner) obj;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/CertificatePinner.java	210	if (Objects.equals(this.b, certificatePinner.b) && this.a.equals(certificatePinner.a)) {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/OkHttpClient.java	67	final CertificatePinner p;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/OkHttpClient.java	107	CertificatePinner p;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/OkHttpClient.java	134	this.p = CertificatePinner.DEFAULT;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/OkHttpClient.java	187	public Builder certificatePinner(CertificatePinner certificatePinner) {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/OkHttpClient.java	188	"Objects.requireNonNull(certificatePinner, ""certificatePinner == null"");"
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/OkHttpClient.java	189	this.p = certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/OkHttpClient.java	500	public CertificatePinner certificatePinner() {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/internal/connection/RealConnection.java	23	import okhttp3.CertificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/internal/connection/RealConnection.java	130	address.certificatePinner().check(address.url().host(), handshake.peerCertificates());
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/internal/connection/RealConnection.java	148	"throw new SSLPeerUnverifiedException(""Hostname "" + address.url().host() + "" not verified:\n    certificate: "" + CertificatePinner.pin(x509Certificate) + ""\n    DN: "" + x509Certificate.getSubjectDN().getName() + ""\n    subjectAltNames: "" + OkHostnameVerifier.allSubjectAltNames(x509Certificate));"
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/internal/connection/RealConnection.java	301	address.certificatePinner().check(address.url().host(), handshake().peerCertificates());
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/internal/connection/Transmitter.java	13	import okhttp3.CertificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/internal/connection/Transmitter.java	79	CertificatePinner certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/okhttp3/internal/connection/Transmitter.java	84	certificatePinner = this.a.certificatePinner();
