rule_id	paper_id	paper_title	file_path	line_number	matched_text
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/sharemodels/ShareRest.java	94	public void checkClientTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/sharemodels/ShareRest.java	97	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/sharemodels/ShareRest.java	98	public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/sharemodels/ShareRest.java	101	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	14	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	19	private static final X509TrustManager[] naiveTrustManager = {new X509TrustManager() { // from class: com.eveningoutpost.dexdrip.utilitymodels.desertsync.TrustManager.1
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	20	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	21	public void checkClientTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	24	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	25	public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	28	@Override // javax.net.ssl.X509TrustManager
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	34	static X509TrustManager getNaiveTrustManager() {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	22	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	46	public X509TrustManager trustManager(SSLSocketFactory sSLSocketFactory) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	61	public TrustRootIndex trustRootIndex(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	62	return new RealTrustRootIndex(x509TrustManager.getAcceptedIssuers());
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	166	public X509TrustManager trustManager(SSLSocketFactory sSLSocketFactory) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	175	"X509TrustManager x509TrustManager = (X509TrustManager) Platform.readFieldOrNull(fieldOrNull, X509TrustManager.class, ""x509TrustManager"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	176	"return x509TrustManager != null ? x509TrustManager : (X509TrustManager) Platform.readFieldOrNull(fieldOrNull, X509TrustManager.class, ""trustManager"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	180	public TrustRootIndex trustRootIndex(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	181	TrustRootIndex trustRootIndex = AndroidTrustRootIndex.get(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	182	return trustRootIndex != null ? trustRootIndex : super.trustRootIndex(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	270	public X509TrustManager trustManager(SSLSocketFactory sSLSocketFactory) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/Platform.java	275	"return (X509TrustManager) Platform.readFieldOrNull(fieldOrNull, X509TrustManager.class, ""trustManager"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/tls/AndroidTrustRootIndex.java	7	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/tls/AndroidTrustRootIndex.java	12	private final X509TrustManager trustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/tls/AndroidTrustRootIndex.java	14	public AndroidTrustRootIndex(X509TrustManager x509TrustManager, Method method) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/tls/AndroidTrustRootIndex.java	16	this.trustManager = x509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/tls/AndroidTrustRootIndex.java	34	public static TrustRootIndex get(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/tls/AndroidTrustRootIndex.java	36	"Method declaredMethod = x509TrustManager.getClass().getDeclaredMethod(""findTrustAnchorByIssuerAndSignature"", X509Certificate.class);"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/tls/AndroidTrustRootIndex.java	38	return new AndroidTrustRootIndex(x509TrustManager, declaredMethod);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	19	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	158	X509TrustManager x509TrustManagerPlatformTrustManager = Util.platformTrustManager();
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	159	this.sslSocketFactory = newSslSocketFactory(x509TrustManagerPlatformTrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	160	this.certificateChainCleaner = CertificateChainCleaner.get(x509TrustManagerPlatformTrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	187	private static SSLSocketFactory newSslSocketFactory(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	190	sSLContext.init(null, new TrustManager[]{x509TrustManager}, null);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	383	public Builder sslSocketFactory(SSLSocketFactory sSLSocketFactory, X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	387	if (x509TrustManager == null) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/OkHttpClient.java	391	this.certificateChainCleaner = CertificateChainCleaner.get(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/Util.java	28	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/Util.java	642	public static X509TrustManager platformTrustManager() {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/Util.java	649	if (trustManager instanceof X509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/Util.java	650	return (X509TrustManager) trustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	19	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	176	public CertificateChainCleaner buildCertificateChainCleaner(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	178	"Class<?> cls = Class.forName(""android.net.http.X509TrustManagerExtensions"");"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	179	"return new AndroidCertificateChainCleaner(cls.getConstructor(X509TrustManager.class).newInstance(x509TrustManager), cls.getMethod(""checkServerTrusted"", X509Certificate[].class, String.class, String.class));"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	181	return super.buildCertificateChainCleaner(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	216	public TrustRootIndex buildTrustRootIndex(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	218	"Method declaredMethod = x509TrustManager.getClass().getDeclaredMethod(""findTrustAnchorByIssuerAndSignature"", X509Certificate.class);"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	220	return new AndroidTrustRootIndex(x509TrustManager, declaredMethod);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	222	return super.buildTrustRootIndex(x509TrustManager);
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	227	private final Method checkServerTrusted;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	228	private final Object x509TrustManagerExtensions;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	235	this.x509TrustManagerExtensions = obj;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	236	this.checkServerTrusted = method;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	242	"return (List) this.checkServerTrusted.invoke(this.x509TrustManagerExtensions, (X509Certificate[]) list.toArray(new X509Certificate[list.size()]), ""RSA"", str);"
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	313	private final X509TrustManager trustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	315	AndroidTrustRootIndex(X509TrustManager x509TrustManager, Method method) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/AndroidPlatform.java	317	this.trustManager = x509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/Platform.java	15	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/Platform.java	84	public CertificateChainCleaner buildCertificateChainCleaner(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/Platform.java	85	return new BasicCertificateChainCleaner(buildTrustRootIndex(x509TrustManager));
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/Platform.java	158	public TrustRootIndex buildTrustRootIndex(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/platform/Platform.java	159	return new BasicTrustRootIndex(x509TrustManager.getAcceptedIssuers());
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/tls/CertificateChainCleaner.java	6	import javax.net.ssl.X509TrustManager;
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/tls/CertificateChainCleaner.java	13	public static CertificateChainCleaner get(X509TrustManager x509TrustManager) {
BR009	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/tls/CertificateChainCleaner.java	14	return Platform.get().buildCertificateChainCleaner(x509TrustManager);
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/NFCReaderX.java	151	if (!LibreUtils.verify(bArr4, bArr3)) {
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/sharemodels/ShareRest.java	140	okHttpClient.setHostnameVerifier(new HostnameVerifier() { // from class: com.eveningoutpost.dexdrip.sharemodels.ShareRest.4
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/sharemodels/ShareRest.java	141	@Override // javax.net.ssl.HostnameVerifier
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/sharemodels/ShareRest.java	142	public boolean verify(String str, SSLSession sSLSession) {
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	45	return new HostnameVerifier() { // from class: com.eveningoutpost.dexdrip.utilitymodels.desertsync.TrustManager.2
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	46	@Override // javax.net.ssl.HostnameVerifier
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/eveningoutpost/dexdrip/utilitymodels/desertsync/TrustManager.java	47	public boolean verify(String str, SSLSession sSLSession) {
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/tls/CertificateChainCleaner.java	60	x509Certificate.verify(x509Certificate2.getPublicKey());
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/connection/RealConnection.java	279	if (this.http2Connection == null || route == null || route.proxy().type() != Proxy.Type.DIRECT || this.route.proxy().type() != Proxy.Type.DIRECT || !this.route.socketAddress().equals(route.socketAddress()) || route.address().hostnameVerifier() != OkHostnameVerifier.INSTANCE || !supportsUrl(address.u...
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/connection/RealConnection.java	297	return this.handshake != null && OkHostnameVerifier.INSTANCE.verify(httpUrl.host(), (X509Certificate) this.handshake.peerCertificates().get(0));
BR010	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/tls/BasicCertificateChainCleaner.java	60	x509Certificate.verify(x509Certificate2.getPublicKey());
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/ConnectionSpecSelector.java	11	import javax.net.ssl.SSLHandshakeException;
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/ConnectionSpecSelector.java	56	boolean z = iOException instanceof SSLHandshakeException;
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/com/squareup/okhttp/internal/ConnectionSpecSelector.java	57	if ((z && (iOException.getCause() instanceof CertificateException)) || (iOException instanceof SSLPeerUnverifiedException)) {
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/connection/ConnectionSpecSelector.java	11	import javax.net.ssl.SSLHandshakeException;
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/connection/ConnectionSpecSelector.java	58	boolean z = iOException instanceof SSLHandshakeException;
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/connection/ConnectionSpecSelector.java	59	if ((z && (iOException.getCause() instanceof CertificateException)) || (iOException instanceof SSLPeerUnverifiedException)) {
BR011	B030	Why Eve and Mallory Love Android: An Analysis of Android SSL (In)Security	sources/okhttp3/internal/connection/ConnectionSpecSelector.java	62	return z || (iOException instanceof SSLProtocolException) || (iOException instanceof SSLException);
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/Address.java	15	final CertificatePinner certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/Address.java	26	public Address(String str, int i, Dns dns, SocketFactory socketFactory, SSLSocketFactory sSLSocketFactory, HostnameVerifier hostnameVerifier, CertificatePinner certificatePinner, Authenticator authenticator, Proxy proxy, List<Protocol> list, List<ConnectionSpec> list2, ProxySelector proxySelector) {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/Address.java	55	this.certificatePinner = certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/Address.java	108	public CertificatePinner getCertificatePinner() {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/Address.java	109	return this.certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/Address.java	117	return this.url.equals(address.url) && this.dns.equals(address.dns) && this.authenticator.equals(address.authenticator) && this.protocols.equals(address.protocols) && this.connectionSpecs.equals(address.connectionSpecs) && this.proxySelector.equals(address.proxySelector) && Util.equal(this.proxy, ad...
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/Address.java	128	CertificatePinner certificatePinner = this.certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/Address.java	129	return iHashCode4 + (certificatePinner != null ? certificatePinner.hashCode() : 0);
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/CertificatePinner.java	17	public final class CertificatePinner {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/CertificatePinner.java	18	public static final CertificatePinner DEFAULT = new Builder().build();
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/CertificatePinner.java	21	private CertificatePinner(Builder builder) {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/CertificatePinner.java	118	public CertificatePinner build() {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/CertificatePinner.java	119	return new CertificatePinner(this);
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/OkHttpClient.java	33	private CertificatePinner certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/OkHttpClient.java	161	this.certificatePinner = okHttpClient.certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/OkHttpClient.java	318	public OkHttpClient setCertificatePinner(CertificatePinner certificatePinner) {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/OkHttpClient.java	319	this.certificatePinner = certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/OkHttpClient.java	323	public CertificatePinner getCertificatePinner() {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/OkHttpClient.java	324	return this.certificatePinner;
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/OkHttpClient.java	448	if (okHttpClient.certificatePinner == null) {
BR012	B010	Client-Focused Security Assessment of mHealth Apps and Recommended Practices to Prevent or Mitigate Transport Security Issues	sources/com/squareup/okhttp/OkHttpClient.java	449	okHttpClient.certificatePinner = CertificatePinner.DEFAULT;
